timestamp,sensor_id,ldr_raw,ldr_lux,is_daylight,room_lights_on,current_a,current_adc,voltage_v,power_w,energy_kwh,indoor_temperature_c,indoor_humidity_pct,outdoor_temperature_c,data_quality
2025-12-31 22:12:26.536407,ESP32_NODE_001,634.0,620.5067720737027,False,True,4.06765028900841,593,230,935.5595664719342,0.07796329720599451,21.4,61.4,16.488100232536997,good
2025-12-31 22:17:26.536407,ESP32_NODE_001,522.0,510.6833493639322,False,True,4.322135764876722,598,230,994.0912259216461,0.0828409354934705,23.2,68.6,18.918135409179893,good
2025-12-31 22:22:26.536407,ESP32_NODE_001,631.0,617.3180900724254,False,True,4.813468528271416,608,230,1107.0977615024258,0.0922581467918688,24.5,60.5,21.942083395590917,good
2025-12-31 22:27:26.536407,ESP32_NODE_001,609.0,596.0395716223713,False,True,4.407346727046368,600,230,1013.6897472206647,0.08447414560172206,22.8,67.1,19.44054315684289,good
2025-12-31 22:32:26.536407,ESP32_NODE_001,582.0,569.8492449191665,False,True,4.300019045034285,598,230,989.0043803578855,0.08241703169649045,21.2,60.8,15.601028245213461,good
2025-12-31 22:37:26.536407,ESP32_NODE_001,560.0,547.9719863680107,False,True,4.745746879633796,606,230,1091.521782315773,0.09096014852631441,21.8,64.2,17.288510755840907,good
2025-12-31 22:42:26.536407,ESP32_NODE_001,610.0,597.0510745901214,False,True,4.169093246006553,595,230,958.8914465815072,0.07990762054845893,21.4,69.4,16.354130401129808,good
2025-12-31 22:47:26.536407,ESP32_NODE_001,607.0,593.3931335953814,False,True,4.495990834637331,601,230,1034.077891966586,0.08617315766388217,22.2,65.5,18.890168217268485,good
2025-12-31 22:52:26.536407,ESP32_NODE_001,600.0,587.4544807758898,False,True,4.521163196941712,602,230,1039.8675352965938,0.08665562794138282,21.5,63.4,13.737939291118284,good
2025-12-31 22:57:26.536407,ESP32_NODE_001,622.0,608.3559144060928,False,True,4.771182086467184,607,230,1097.3718798874525,0.09144765665728771,22.5,65.7,19.473950539622187,good
2025-12-31 23:02:26.536407,ESP32_NODE_001,645.0,630.7086904293789,False,True,4.519093700446327,602,230,1039.3915511026553,0.08661596259188793,21.7,69.5,15.04518998079698,good
2025-12-31 23:07:26.536407,ESP32_NODE_001,663.0,648.1598712938917,False,True,4.280006760263054,597,230,984.4015548605023,0.08203346290504185,21.9,66.8,19.479398199009836,good
2025-12-31 23:12:26.536407,ESP32_NODE_001,612.0,598.334657719253,False,True,4.693130062820712,605,230,1079.4199144487638,0.08995165953739699,21.4,64.3,17.43631608070504,good
2025-12-31 23:17:26.536407,ESP32_NODE_001,574.0,561.8450957843605,False,True,4.7299499179956435,606,230,1087.888481138998,0.09065737342824982,21.6,67.4,17.962223313496413,good
2025-12-31 23:22:26.536407,ESP32_NODE_001,609.0,595.4202437550106,False,True,4.005276280643306,592,230,921.2135445479604,0.0767677953789967,22.9,66.4,20.42683947831944,good
2025-12-31 23:27:26.536407,ESP32_NODE_001,591.0,578.6125666896177,False,True,4.46706340053717,601,230,1027.424582123549,0.08561871517696241,21.8,72.1,17.06770122132409,good
2025-12-31 23:32:26.536407,ESP32_NODE_001,604.0,590.57502142464,False,True,4.467965978298047,601,230,1027.6321750085508,0.0856360145840459,22.1,64.7,16.595857985866804,good
2025-12-31 23:37:26.536407,ESP32_NODE_001,597.0,583.7168368282308,False,True,4.8391440086935775,608,230,1113.0031219995228,0.09275026016662691,22.0,60.4,20.0997345414331,good
2025-12-31 23:42:26.536407,ESP32_NODE_001,573.0,560.2257716389263,False,True,4.860111671504116,609,230,1117.8256844459468,0.09315214037049555,21.0,65.9,11.956246671176919,good
2025-12-31 23:47:26.536407,ESP32_NODE_001,607.0,593.704453234926,False,True,4.4974382680126155,601,230,1034.4108016429016,0.08620090013690847,21.9,67.8,16.846498595177305,good
2025-12-31 23:52:26.536407,ESP32_NODE_001,628.0,614.1955138912825,False,True,4.559334257260935,603,230,1048.6468791700152,0.0873872399308346,22.7,67.8,20.577035161601447,good
2025-12-31 23:57:26.536407,ESP32_NODE_001,625.0,611.1588012900473,False,True,4.7934191037882075,607,230,1102.4863938712876,0.09187386615594063,22.3,69.2,17.055523322640443,good
2026-01-01 00:02:26.536407,ESP32_NODE_001,581.0,567.9913750865398,False,True,1.025136210415525,532,230,235.78132839557077,0.01964844403296423,22.0,66.9,18.747976780144477,good
2026-01-01 00:07:26.536407,ESP32_NODE_001,593.0,580.4641940838733,False,True,0.4479111491345136,520,230,103.01956430093813,0.008584963691744843,21.7,72.1,16.5142982285843,good
2026-01-01 00:12:26.536407,ESP32_NODE_001,622.0,608.9124143614276,False,True,1.082690205066409,533,230,249.01874716527405,0.020751562263772838,23.0,65.6,19.006291481714403,good
2026-01-01 00:17:26.536407,ESP32_NODE_001,589.0,576.249849855183,False,True,0.9117185327253502,530,230,209.69526252683053,0.017474605210569212,23.3,62.4,19.55544979987909,good
2026-01-01 00:22:26.536407,ESP32_NODE_001,630.0,616.4151088300614,False,True,0.8726270452265544,529,230,200.70422040210752,0.016725351700175625,22.2,67.3,19.36235855016208,poor
2026-01-01 00:27:26.536407,ESP32_NODE_001,556.0,543.9899371500146,False,True,1.0703704129932419,533,230,246.18519498844563,0.0205154329157038,20.8,66.7,15.747776589397033,fair
2026-01-01 00:32:26.536407,ESP32_NODE_001,605.0,591.5081321556504,False,True,1.3892244794031994,539,230,319.52163026273587,0.026626802521894657,21.4,75.0,14.985278874189854,good
2026-01-01 00:37:26.536407,ESP32_NODE_001,623.0,609.3864014244962,False,True,0.7066881581186241,526,230,162.53827636728354,0.013544856363940296,21.4,67.5,16.683152019849093,good
2026-01-01 00:42:26.536407,ESP32_NODE_001,636.0,621.8780158178154,False,True,0.7544547591619839,527,230,173.5245946072563,0.014460382883938023,22.4,68.3,21.440662565013426,good
2026-01-01 00:47:26.536407,ESP32_NODE_001,591.0,578.6864621420125,False,True,1.626198972818845,544,230,374.0257637483344,0.031168813645694533,21.8,69.4,17.541708570389776,good
2026-01-01 00:52:26.536407,ESP32_NODE_001,603.0,590.1348769060268,False,True,1.6179996766684206,544,230,372.1399256337367,0.031011660469478057,22.3,67.3,16.206691033003683,good
2026-01-01 00:57:26.536407,ESP32_NODE_001,598.0,584.6670516613889,False,True,1.258893952749198,537,230,289.5456091323155,0.024128800761026293,21.7,72.0,17.418856747639374,good
2026-01-01 01:02:26.536407,ESP32_NODE_001,562.0,549.9605529098569,False,True,0.8222213337554267,528,230,189.11090676374815,0.015759242230312345,22.3,69.5,17.552603162027854,good
2026-01-01 01:07:26.536407,ESP32_NODE_001,643.0,629.0959225901702,False,True,1.2904214747634752,537,230,296.7969391955993,0.02473307826629994,20.3,79.9,12.774339284655376,good
2026-01-01 01:12:26.536407,ESP32_NODE_001,628.0,614.7605752355502,False,True,0.4471320726081328,520,230,102.84037669987055,0.008570031391655878,23.8,63.8,22.037005586641193,good
2026-01-01 01:17:26.536407,ESP32_NODE_001,619.0,605.9869370756138,False,True,0.8302082237417365,528,230,190.9478914605994,0.01591232428838328,21.6,69.7,13.824714461357562,good
2026-01-01 01:22:26.536407,ESP32_NODE_001,585.0,572.3621826896755,False,True,1.0013279584885433,532,230,230.30543045236496,0.019192119204363745,20.3,73.4,12.832981224973583,good
2026-01-01 01:27:26.536407,ESP32_NODE_001,655.0,641.1912363258714,False,True,1.2615652253905434,537,230,290.160001839825,0.024180000153318747,22.1,66.3,18.256685048292592,good
2026-01-01 01:32:26.536407,ESP32_NODE_001,699.0,683.9700307295034,False,True,0.8212656791312863,528,230,188.89110620019585,0.015740925516682987,22.0,74.5,16.888191804889615,good
2026-01-01 01:37:26.536407,ESP32_NODE_001,594.0,580.760316894494,False,True,0.7982729033195359,527,230,183.60276776349326,0.015300230646957772,22.6,68.1,19.006722123561477,good
2026-01-01 01:42:26.536407,ESP32_NODE_001,556.0,544.2302689659963,False,True,1.0976545412183645,533,230,252.46054448022383,0.021038378706685318,22.4,71.0,18.887098048973545,good
2026-01-01 01:47:26.536407,ESP32_NODE_001,628.0,614.1988422407372,False,True,1.3987535176334975,539,230,321.7133090557044,0.026809442421308703,22.9,68.8,18.12662169888754,good
2026-01-01 01:52:26.536407,ESP32_NODE_001,574.0,561.7932830333265,False,True,0.8306678927578167,528,230,191.05361533429783,0.015921134611191483,20.6,71.1,13.411202426543284,good
2026-01-01 01:57:26.536407,ESP32_NODE_001,604.0,591.2288250284472,False,True,0.5791610668395404,523,230,133.20704537309427,0.011100587114424522,22.2,68.2,18.879888980673496,good
2026-01-01 02:02:26.536407,ESP32_NODE_001,624.0,610.1319545630631,False,True,0.8139460716335422,528,230,187.2075964757147,0.01560063303964289,21.9,78.4,16.313975096145548,good
2026-01-01 02:07:26.536407,ESP32_NODE_001,607.0,593.7548747290253,False,True,1.125401157623942,534,230,258.84226625350664,0.021570188854458886,22.8,69.7,20.165124051510475,good
2026-01-01 02:12:26.536407,ESP32_NODE_001,623.0,609.8845827129268,False,True,0.9185118602853729,530,230,211.25772786563576,0.017604810655469646,21.7,73.9,16.764559612887968,good
2026-01-01 02:17:26.536407,ESP32_NODE_001,650.0,635.6881598696895,False,True,0.9308276008845349,530,230,214.09034820344303,0.017840862350286917,21.6,73.7,17.225311102539838,good
2026-01-01 02:22:26.536407,ESP32_NODE_001,653.0,638.5452318862837,False,True,1.2602626255786324,537,230,289.86040388308544,0.024155033656923786,21.7,73.5,19.877011131038866,good
2026-01-01 02:27:26.536407,ESP32_NODE_001,590.0,577.5375299894921,False,True,0.7820533035759628,527,230,179.87225982247145,0.014989354985205955,23.0,69.3,18.72173824803041,good
2026-01-01 02:32:26.536407,ESP32_NODE_001,613.0,599.3806698475366,False,True,0.950848897311264,531,230,218.69524638159072,0.01822460386513256,21.5,72.1,19.153475516513407,good
2026-01-01 02:37:26.536407,ESP32_NODE_001,570.0,557.512305565504,False,True,1.2198384633845492,536,230,280.5628465784463,0.023380237214870522,23.1,72.2,21.61898044309155,good
2026-01-01 02:42:26.536407,ESP32_NODE_001,173.0,169.6223664747955,False,True,0.8994676149514557,529,230,206.87755143883481,0.017239795953236235,22.9,70.5,20.06834847049963,good
2026-01-01 02:47:26.536407,ESP32_NODE_001,615.0,601.268077094233,False,True,1.4380591449378481,540,230,330.75360333570507,0.027562800277975422,23.0,72.9,20.7561558820616,good
2026-01-01 02:52:26.536407,ESP32_NODE_001,645.0,631.3630419149749,False,True,0.9331002533019481,530,230,214.61305825944808,0.01788442152162067,21.1,71.1,16.467767570077566,good
2026-01-01 02:57:26.536407,ESP32_NODE_001,651.0,636.735993229288,False,True,1.3471107467590797,538,230,309.83547175458835,0.025819622646215696,22.8,69.3,20.46404471668534,good
2026-01-01 03:02:26.536407,ESP32_NODE_001,648.0,634.2911222524139,False,True,1.5440204919290172,542,230,355.12471314367394,0.02959372609530616,22.9,73.8,20.267933789226603,good
2026-01-01 03:07:26.536407,ESP32_NODE_001,619.0,605.8384950643291,False,True,1.2259953142717768,536,230,281.9789222825087,0.023498243523542392,22.9,76.2,17.74482342661953,good
2026-01-01 03:12:26.536407,ESP32_NODE_001,606.0,592.862910409965,False,True,1.1436684389793372,534,230,263.04374096524754,0.02192031174710396,22.9,78.2,18.117846704472278,good
2026-01-01 03:17:26.536407,ESP32_NODE_001,647.0,632.9148978067408,False,True,0.878386231330899,529,230,202.02883320610678,0.016835736100508897,22.5,79.7,19.435645935387946,good
2026-01-01 03:22:26.536407,ESP32_NODE_001,682.0,666.8702537760964,False,True,1.2896131718972748,537,230,296.61102953637317,0.024717585794697766,23.3,69.5,20.399040815286416,good
2026-01-01 03:27:26.536407,ESP32_NODE_001,627.0,613.4860347088246,False,True,0.8787117258504632,529,230,202.10369694560654,0.01684197474546721,22.3,73.7,19.241444048263443,good
2026-01-01 03:32:26.536407,ESP32_NODE_001,612.0,598.8838157428679,False,True,0.9329246933092843,530,230,214.57267946113538,0.01788105662176128,22.9,73.3,20.372293074038144,good
2026-01-01 03:37:26.536407,ESP32_NODE_001,704.0,688.3702526504187,False,True,1.0810812168128088,533,230,248.64867986694603,0.0207207233222455,23.5,75.5,19.80514736840242,good
2026-01-01 03:42:26.536407,ESP32_NODE_001,668.0,653.3991424281448,False,True,0.4813876925067391,521,230,110.71916927654999,0.009226597439712499,23.1,73.4,24.133089512773516,good
2026-01-01 03:47:26.536407,ESP32_NODE_001,699.0,683.6180899569729,False,True,1.0290337654689203,532,230,236.67776605785167,0.01972314717148764,22.5,77.0,19.204619363794322,good
2026-01-01 03:52:26.536407,ESP32_NODE_001,595.0,582.1155398861918,False,True,1.163007136727497,535,230,267.4916414473243,0.022290970120610355,23.2,72.6,19.246664911732598,good
2026-01-01 03:57:26.536407,ESP32_NODE_001,681.0,666.2109957262928,False,True,1.300635410635478,538,230,299.14614444615995,0.024928845370513326,22.4,74.5,20.344474691587294,good
2026-01-01 04:02:26.536407,ESP32_NODE_001,637.0,623.3207985533948,False,True,0.6832187248305208,525,230,157.14030671101978,0.013095025559251648,22.7,74.5,19.703170816245503,good
2026-01-01 04:07:26.536407,ESP32_NODE_001,677.0,662.2609428663031,False,True,0.44456816223384554,520,230,102.25067731378448,0.008520889776148706,22.2,78.7,20.755979285864893,good
2026-01-01 04:12:26.536407,ESP32_NODE_001,663.0,648.1666408769485,False,True,1.2874966514473176,537,230,296.12422983288303,0.024677019152740252,22.7,72.6,19.53605035741032,good
2026-01-01 04:17:26.536407,ESP32_NODE_001,637.0,623.1281754527125,False,True,1.3829279877468186,539,230,318.07343718176827,0.026506119765147357,24.7,68.2,22.559486615990405,good
2026-01-01 04:22:26.536407,ESP32_NODE_001,703.0,687.6042599815464,False,True,0.5321839386037612,522,230,122.40230587886508,0.010200192156572089,23.3,77.1,21.8872990717207,good
2026-01-01 04:27:26.536407,ESP32_NODE_001,667.0,652.8060482216491,False,True,1.434104757713429,540,230,329.84409427408866,0.027487007856174056,22.5,77.2,18.722389179108664,good
2026-01-01 04:32:26.536407,ESP32_NODE_001,647.0,632.715896977277,False,True,0.8365829111130156,528,230,192.4140695559936,0.0160345057963328,23.4,79.6,20.73409072602044,good
2026-01-01 04:37:26.536407,ESP32_NODE_001,715.0,699.144588150569,False,True,1.0425272895074083,532,230,239.7812765867039,0.019981773048891992,23.2,74.1,20.31464855349178,good
2026-01-01 04:42:26.536407,ESP32_NODE_001,718.0,702.2592688198467,False,True,0.7667947415871813,527,230,176.3627905650517,0.014696899213754309,23.3,77.7,20.904049233960976,good
2026-01-01 04:47:26.536407,ESP32_NODE_001,719.0,703.6212202273194,False,True,1.0043131043274653,532,230,230.99201399531702,0.01924933449960975,21.7,82.4,20.390024859295373,good
2026-01-01 04:52:26.536407,ESP32_NODE_001,756.0,739.2360581700899,False,True,0.5686987287541367,523,230,130.80070761345144,0.01090005896778762,22.8,78.9,19.641133193821975,good
2026-01-01 04:57:26.536407,ESP32_NODE_001,729.0,713.2458155555628,False,True,0.5203856925245691,522,230,119.6887092806509,0.009974059106720907,23.0,76.7,22.02586468803859,good
2026-01-01 05:02:26.536407,ESP32_NODE_001,770.0,753.4707315616287,False,True,0.8528197345690594,529,230,196.14853895088365,0.016345711579240304,23.7,76.0,22.870428860015185,good
2026-01-01 05:07:26.536407,ESP32_NODE_001,765.0,748.6009067065673,False,True,1.370604878567715,539,230,315.23912207057447,0.026269926839214537,24.6,74.0,24.038703618890306,good
2026-01-01 05:12:26.536407,ESP32_NODE_001,767.0,749.9003210062358,False,True,0.8639378732884195,529,230,198.70571085633648,0.01655880923802804,24.0,72.7,24.790630624267127,good
2026-01-01 05:17:26.536407,ESP32_NODE_001,734.0,717.5060976225841,False,True,0.8551460042519945,529,230,196.68358097795874,0.016390298414829894,23.4,74.6,24.7741233184428,good
2026-01-01 05:22:26.536407,ESP32_NODE_001,711.0,695.2329093034346,False,True,0.3287226898196819,518,230,75.60621865852683,0.006300518221543903,23.6,78.7,23.935401802441863,good
2026-01-01 05:27:26.536407,ESP32_NODE_001,813.0,794.9777375200919,False,True,1.0931800800058864,533,230,251.43141840135388,0.02095261820011282,23.2,79.6,21.217731645073265,good
2026-01-01 05:32:26.536407,ESP32_NODE_001,836.0,817.8364161315619,False,True,1.2204514591982583,536,230,280.7038356155994,0.02339198630129995,25.2,69.6,27.198115338980266,good
2026-01-01 05:37:26.536407,ESP32_NODE_001,828.0,809.4598209021907,False,True,0.817355122324923,528,230,187.9916781347323,0.01566597317789436,24.7,77.4,24.004987746144348,good
2026-01-01 05:42:26.536407,ESP32_NODE_001,819.0,801.5104866874137,False,True,0.9989642977430904,531,230,229.76178848091078,0.019146815706742565,24.1,72.6,25.19171644189243,good
2026-01-01 05:47:26.536407,ESP32_NODE_001,815.0,797.1691715980942,False,True,0.5411073333643628,522,230,124.45468667380344,0.01037122388948362,23.1,74.1,20.85332600140577,good
2026-01-01 05:52:26.536407,ESP32_NODE_001,835.0,816.3748913249942,False,True,0.6589819976502186,525,230,151.56585945955027,0.012630488288295855,23.0,82.8,21.528096258197216,good
2026-01-01 05:57:26.536407,ESP32_NODE_001,835.0,816.2976225432342,False,True,0.8834155063675586,529,230,203.18556646453848,0.016932130538711537,24.9,75.5,27.067462302179013,good
2026-01-01 06:02:26.536407,ESP32_NODE_001,804.0,786.4817665530187,True,True,2.6801895879004562,565,230,616.443605217105,0.051370300434758744,23.9,80.3,22.14599805326779,good
2026-01-01 06:07:26.536407,ESP32_NODE_001,838.0,819.8666331368712,True,True,3.141995916650105,574,230,722.6590608295242,0.06022158840246034,25.3,67.7,28.499811124839006,good
2026-01-01 06:12:26.536407,ESP32_NODE_001,822.0,804.141106632059,True,True,2.7215492411937787,566,230,625.9563254745691,0.05216302712288076,23.9,72.9,23.258433074184364,good
2026-01-01 06:17:26.536407,ESP32_NODE_001,876.0,856.9775067157894,True,True,3.081971637723352,573,230,708.853476676371,0.05907112305636425,24.4,76.0,26.467648223934628,good
2026-01-01 06:22:26.536407,ESP32_NODE_001,863.0,844.1902971483152,True,True,3.309340772601322,578,230,761.1483776983041,0.06342903147485868,24.5,79.9,25.291573224595506,good
2026-01-01 06:27:26.536407,ESP32_NODE_001,268.0,261.9832090947707,True,True,3.42782216039683,580,230,788.3990968912709,0.06569992474093925,24.1,77.5,24.200028199949138,good
2026-01-01 06:32:26.536407,ESP32_NODE_001,889.0,869.6209296453611,True,True,2.9779142047564218,571,230,684.920267093977,0.05707668892449808,25.3,74.0,24.936620611754936,good
2026-01-01 06:37:26.536407,ESP32_NODE_001,881.0,861.8773257407026,True,True,3.3128575796617574,578,230,761.9572433222042,0.06349643694351702,24.6,72.5,23.61144767698027,good
2026-01-01 06:42:26.536407,ESP32_NODE_001,937.0,915.9379604193707,True,True,2.4874526870636755,561,230,572.1141180246453,0.047676176502053774,25.0,73.2,26.548489485574947,good
2026-01-01 06:47:26.536407,ESP32_NODE_001,878.0,858.8442613403203,True,True,3.1114845717797284,574,230,715.6414515093376,0.05963678762577813,25.0,69.6,24.40121908827444,good
2026-01-01 06:52:26.536407,ESP32_NODE_001,932.0,912.005172919903,True,True,2.989169496706937,571,230,687.5089842425955,0.05729241535354962,23.7,72.5,25.79015977184316,good
2026-01-01 06:57:26.536407,ESP32_NODE_001,961.0,939.6029380124119,True,True,2.993581117914061,571,230,688.523657120234,0.057376971426686164,25.6,71.1,25.44572289907896,good
2026-01-01 07:02:26.536407,ESP32_NODE_001,343.0,335.78147332228997,True,False,2.822205368764274,568,230,649.107234815783,0.05409226956798192,25.5,73.0,27.750748463888932,good
2026-01-01 07:07:26.536407,ESP32_NODE_001,366.0,358.6122038249763,True,False,2.885800790188488,569,230,663.7341817433522,0.05531118181194601,24.1,69.7,24.476181759333624,good
