timestamp,carbon_intensity,renewable_percentage,fossil_fuel_percentage,grid_price_per_kwh,is_peak_hour,is_weekend
2025-12-28 20:00:00,592.4805383445794,34.586576942570105,65.4134230574299,7.816112948573473,True,True
2025-12-28 21:00:00,567.06165149738,38.82305808377,61.17694191623,6.981349451043498,True,True
2025-12-28 22:00:00,509.7638580591286,48.372690323478565,51.627309676521435,5.445626763403728,True,True
2025-12-28 23:00:00,459.02622078441715,56.82896320259714,43.17103679740286,5.937428854308321,False,True
2025-12-29 00:00:00,556.6621419382501,40.556309676958314,59.443690323041686,6.0504401171874855,False,False
2025-12-29 01:00:00,484.2407125089784,52.62654791517028,47.37345208482972,5.965372988032297,False,False
2025-12-29 02:00:00,501.7029479979553,49.716175333674116,50.283824666325884,6.032801304047548,False,False
2025-12-29 03:00:00,483.9409180265037,52.67651366224938,47.32348633775062,4.536567343150736,False,False
2025-12-29 04:00:00,526.8941334678321,45.51764442202798,54.48235557797202,6.2157100878361256,False,False
2025-12-29 05:00:00,521.5457517956469,46.40904136739219,53.59095863260781,6.223039755888662,False,False
2025-12-29 06:00:00,550.1972260453562,41.63379565910731,58.36620434089269,6.832062562961854,True,False
2025-12-29 07:00:00,647.8671715473623,25.355471408772946,74.64452859122706,7.648214550152897,True,False
2025-12-29 08:00:00,595.2612941588251,34.12311764019582,65.87688235980417,6.702298391495389,True,False
2025-12-29 09:00:00,576.2071615097201,37.29880641504665,62.70119358495335,6.374678131463499,True,False
2025-12-29 10:00:00,492.0316426444338,51.32805955926103,48.67194044073897,5.543682662771989,True,False
2025-12-29 11:00:00,535.7510923608553,44.041484606524115,55.958515393475885,5.357375493404856,False,False
2025-12-29 12:00:00,430.08233238974094,61.65294460170985,38.34705539829015,5.802144960736102,False,False
2025-12-29 13:00:00,459.9422113458873,56.67629810901879,43.32370189098121,5.200009053027231,False,False
2025-12-29 14:00:00,434.5415796145871,60.909736730902154,39.090263269097846,5.531825731530695,False,False
2025-12-29 15:00:00,470.3779327337551,54.93701121104082,45.06298878895918,4.927377637598442,False,False
2025-12-29 16:00:00,456.94048679469887,57.17658553421685,42.82341446578315,5.819992739858601,False,False
2025-12-29 17:00:00,578.3021506563985,36.94964155726692,63.05035844273308,7.149024752689532,False,False
2025-12-29 18:00:00,644.1070579924419,25.982157001259676,74.01784299874032,7.541100230645417,True,False
2025-12-29 19:00:00,625.2565588369782,29.123906860503624,70.87609313949638,7.60485543578937,True,False
2025-12-29 20:00:00,531.0756214052874,44.82072976578544,55.17927023421456,6.037378866375294,True,False
2025-12-29 21:00:00,539.4075256803226,43.43207905327957,56.56792094672043,6.54653983175257,True,False
2025-12-29 22:00:00,566.1697150156236,38.97171416406273,61.02828583593727,6.415806174527211,True,False
2025-12-29 23:00:00,490.6077834710644,51.56536942148926,48.43463057851074,5.335841831052497,False,False
2025-12-30 00:00:00,426.77816059268696,62.20363990121884,37.79636009878116,6.293346852554195,False,False
2025-12-30 01:00:00,456.73260046240915,57.21123325626514,42.78876674373486,4.966216362340892,False,False
2025-12-30 02:00:00,481.85742403183497,53.02376266136084,46.97623733863916,6.009562537038489,False,False
2025-12-30 03:00:00,493.6142199646216,51.06429667256307,48.93570332743693,5.504524268567634,False,False
2025-12-30 04:00:00,545.3784090371687,42.436931827138544,57.563068172861456,5.806790007510085,False,False
2025-12-30 05:00:00,521.9689641813086,46.3385059697819,53.6614940302181,7.151580345952128,False,False
2025-12-30 06:00:00,549.8080769737217,41.69865383771306,58.30134616228694,5.759465334187881,True,False
2025-12-30 07:00:00,618.9613571847408,30.17310713587653,69.82689286412347,7.6688383319043725,True,False
2025-12-30 08:00:00,613.5564898116702,31.07391836472163,68.92608163527836,6.677834798809049,True,False
2025-12-30 09:00:00,595.7860734174261,34.035654430428984,65.96434556957101,6.3139311124883255,True,False
2025-12-30 10:00:00,582.0367501590872,36.327208306818804,63.672791693181196,6.564722344241936,True,False
2025-12-30 11:00:00,478.4193194934436,53.596780084426065,46.403219915573935,5.546412796859466,False,False
2025-12-30 12:00:00,414.0298114730132,64.3283647544978,35.6716352455022,5.538379824578552,False,False
2025-12-30 13:00:00,415.1577290562944,64.14037849061759,35.85962150938241,4.984416350625275,False,False
2025-12-30 14:00:00,473.73406232420484,54.37765627929919,45.62234372070081,5.399381969868006,False,False
2025-12-30 15:00:00,444.6702282943462,59.22162861760897,40.77837138239103,5.6073536674093605,False,False
2025-12-30 16:00:00,479.09841155629226,53.483598073951285,46.516401926048715,6.163612484215,False,False
2025-12-30 17:00:00,564.410483947397,39.2649193421005,60.7350806578995,5.796094591348009,False,False
2025-12-30 18:00:00,583.0503747582852,36.15827087361914,63.84172912638086,5.783752732690539,True,False
2025-12-30 19:00:00,633.5064200068412,27.748929998859808,72.25107000114019,8.26237837053564,True,False
2025-12-30 20:00:00,655.730277997541,24.044953667076506,75.9550463329235,6.766911953854834,True,False
2025-12-30 21:00:00,554.2427987199417,40.95953354667638,59.04046645332362,6.411397763478141,True,False
2025-12-30 22:00:00,473.9109327736282,54.348177871061964,45.651822128938036,6.244844333865276,True,False
2025-12-30 23:00:00,520.572173538699,46.57130441021684,53.42869558978316,6.614655607167972,False,False
2025-12-31 00:00:00,456.7965750383219,57.20057082694634,42.79942917305366,5.03082757747155,False,False
2025-12-31 01:00:00,497.37976626897165,50.436705621838065,49.563294378161935,6.648036619466631,False,False
2025-12-31 02:00:00,466.94964816144,55.50839197309334,44.49160802690666,5.704198447762672,False,False
2025-12-31 03:00:00,496.9489013110978,50.50851644815037,49.49148355184963,5.306883139188914,False,False
2025-12-31 04:00:00,552.0540344306123,41.324327594897944,58.675672405102056,6.680078008585947,False,False
2025-12-31 05:00:00,535.2017255094057,44.13304574843237,55.86695425156763,6.3511826770018835,False,False
2025-12-31 06:00:00,557.7143588210228,40.380940196496205,59.619059803503795,6.842069711816621,True,False
2025-12-31 07:00:00,587.7920905394936,35.367984910084395,64.6320150899156,6.271511633025085,True,False
2025-12-31 08:00:00,614.1693503493224,30.971774941779607,69.02822505822039,7.014997464717163,True,False
2025-12-31 09:00:00,545.7206837518064,42.3798860413656,57.6201139586344,6.424979405104162,True,False
2025-12-31 10:00:00,513.3701452059374,47.7716424656771,52.2283575343229,5.6418716690134945,True,False
2025-12-31 11:00:00,494.2440878741973,50.95931868763378,49.04068131236622,5.489544756093292,False,False
2025-12-31 12:00:00,413.06327891986956,64.48945351335507,35.51054648664493,5.99960605738983,False,False
2025-12-31 13:00:00,390.95872672746896,68.17354554542185,31.826454454578155,5.0750746797955015,False,False
2025-12-31 14:00:00,398.89297856114206,66.85117023980966,33.14882976019034,6.05408499167075,False,False
2025-12-31 15:00:00,452.69358672100026,57.88440221316662,42.11559778683338,5.365964851864735,False,False
2025-12-31 16:00:00,500.22321704358404,49.96279715940266,50.03720284059734,6.737244663280096,False,False
2025-12-31 17:00:00,541.4074440062373,43.09875933229379,56.90124066770621,6.444412462418843,False,False
2025-12-31 18:00:00,552.7271895338972,41.2121350776838,58.7878649223162,6.702568921046151,True,False
2025-12-31 19:00:00,648.4293355341779,25.261777410970353,74.73822258902965,6.977229317891357,True,False
2025-12-31 20:00:00,598.4265069867413,33.59558216887645,66.40441783112355,6.836694054152789,True,False
2025-12-31 21:00:00,583.105222656447,36.14912955725883,63.85087044274117,7.2100328483857385,True,False
2025-12-31 22:00:00,541.6225355103297,43.062910748278384,56.937089251721616,6.399843783877728,True,False
2025-12-31 23:00:00,527.5090186134008,45.41516356443319,54.58483643556681,6.498882941749445,False,False
2026-01-01 00:00:00,531.6785195567887,44.72024674053521,55.27975325946479,5.747473070172484,False,False
2026-01-01 01:00:00,503.98092523901585,49.33651246016403,50.66348753983597,5.50156060289496,False,False
2026-01-01 02:00:00,461.4107462232611,56.43154229612315,43.56845770387685,5.69848937833363,False,False
2026-01-01 03:00:00,537.6766691886495,43.720555135225084,56.279444864774916,5.864210691794603,False,False
2026-01-01 04:00:00,554.5333759053191,40.911104015780154,59.088895984219846,7.695309804254282,False,False
2026-01-01 05:00:00,480.147412514803,53.30876458086616,46.69123541913384,5.627963025905681,False,False
2026-01-01 06:00:00,565.3755123578807,39.10408127368655,60.89591872631345,7.070235733639055,True,False
2026-01-01 07:00:00,583.7351660874194,36.044138985430095,63.955861014569905,6.317624914384462,True,False
2026-01-01 08:00:00,593.8773551057229,34.35377414904618,65.64622585095381,6.272984430122384,True,False
2026-01-01 09:00:00,558.0170865238747,40.33048557935422,59.66951442064578,6.789380918388391,True,False
2026-01-01 10:00:00,533.3345115174956,44.4442480804174,55.5557519195826,6.104232198722726,True,False
2026-01-01 11:00:00,509.35714752212067,48.440475412979886,51.559524587020114,5.778237950158696,False,False
2026-01-01 12:00:00,472.89133230492473,54.518111282512535,45.481888717487465,4.717711884150762,False,False
2026-01-01 13:00:00,429.0107593197731,61.831540113371155,38.168459886628845,5.24495540150135,False,False
2026-01-01 14:00:00,432.6268529890173,61.22885783516379,38.77114216483621,5.23521212971708,False,False
2026-01-01 15:00:00,464.18313721309846,55.969477131150256,44.030522868849744,5.442981029964163,False,False
2026-01-01 16:00:00,495.29157007383463,50.78473832102757,49.21526167897243,6.103887344558506,False,False
2026-01-01 17:00:00,555.4841384375667,40.75264359373889,59.24735640626111,6.005454815735864,False,False
2026-01-01 18:00:00,597.1369947573694,33.810500873771765,66.18949912622824,6.382098875974489,True,False
2026-01-01 19:00:00,613.4837314300023,31.086044761666287,68.91395523833371,7.147867862283987,True,False
2026-01-01 20:00:00,623.0129875349651,29.49783541083916,70.50216458916084,7.832061110478787,True,False
2026-01-01 21:00:00,616.307387601886,30.615435399685666,69.38456460031433,7.224277524731617,True,False
2026-01-01 22:00:00,530.6004229202535,44.89992951329107,55.10007048670893,5.850574920056337,True,False
2026-01-01 23:00:00,530.120380419631,44.979936596728166,55.020063403271834,7.231720500117601,False,False
2026-01-02 00:00:00,530.8068464962104,44.86552558396494,55.13447441603506,6.4036802021665915,False,False
2026-01-02 01:00:00,446.50304394493685,58.91615934251053,41.08384065748947,5.731388284565097,False,False
2026-01-02 02:00:00,452.43520351535904,57.92746608077349,42.07253391922651,6.375224944873448,False,False
2026-01-02 03:00:00,453.8610109425971,57.68983150956715,42.31016849043285,5.4146359345807715,False,False
2026-01-02 04:00:00,448.863131052459,58.522811491256846,41.477188508743154,5.273567552116798,False,False
2026-01-02 05:00:00,505.1379089872017,49.14368183546639,50.85631816453361,5.847281509954649,False,False
2026-01-02 06:00:00,566.5405656714843,38.90990572141929,61.09009427858071,6.566208218984275,True,False
2026-01-02 07:00:00,563.1913254839819,39.46811241933634,60.53188758066366,6.391801761706566,True,False
2026-01-02 08:00:00,600.893605356794,33.18439910720101,66.81560089279898,6.158334911444297,True,False
2026-01-02 09:00:00,533.2769203977689,44.45384660037185,55.54615339962815,6.424735713877926,True,False
2026-01-02 10:00:00,543.3299699476285,42.77833834206193,57.22166165793807,5.809428898023448,True,False
2026-01-02 11:00:00,531.6510182798381,44.72483028669365,55.27516971330635,6.857249948939484,False,False
2026-01-02 12:00:00,444.45106133580504,59.258156444032494,40.741843555967506,5.9937447597232625,False,False
2026-01-02 13:00:00,404.2937523392024,65.9510412767996,34.0489587232004,5.193725653356891,False,False
2026-01-02 14:00:00,453.02907054608875,57.82848824231854,42.17151175768146,6.049253305140867,False,False
2026-01-02 15:00:00,445.13741537471395,59.143764104214334,40.856235895785666,5.016910805883029,False,False
2026-01-02 16:00:00,518.6842749120588,46.88595418132354,53.11404581867646,6.495672927038407,False,False
2026-01-02 17:00:00,558.05461544112,40.32423075981334,59.67576924018666,6.868143554948311,False,False
2026-01-02 18:00:00,576.4865917216341,37.252234713060986,62.747765286939014,6.368107568837525,True,False
2026-01-02 19:00:00,603.4488011086584,32.75853314855694,67.24146685144305,7.034440233003053,True,False
2026-01-02 20:00:00,559.2454211773999,40.12576313710002,59.87423686289998,6.3682769407466875,True,False
2026-01-02 21:00:00,570.9552863818151,38.17411893636415,61.82588106363585,6.40945289362745,True,False
2026-01-02 22:00:00,526.4301395934416,45.594976734426396,54.405023265573604,5.92881141390919,True,False
2026-01-02 23:00:00,503.27649595421735,49.45391734096377,50.54608265903623,5.844865969809423,False,False
2026-01-03 00:00:00,525.1328042377858,45.81119929370237,54.18880070629763,6.596625398957639,False,True
2026-01-03 01:00:00,445.37375697177623,59.1043738380373,40.8956261619627,5.424293307246631,False,True
2026-01-03 02:00:00,516.1035435513459,47.316076074775694,52.683923925224306,6.430374509816038,False,True
2026-01-03 03:00:00,485.58132912402596,52.40311181266234,47.59688818733766,6.187257047508991,False,True
2026-01-03 04:00:00,465.49359033033215,55.751068278277984,44.248931721722016,5.219042255763116,False,True
2026-01-03 05:00:00,549.0569427401742,41.82384287663763,58.17615712336237,6.31424600180209,False,True
2026-01-03 06:00:00,523.0464855665579,46.15891907224036,53.84108092775964,6.846186301371263,True,True
2026-01-03 07:00:00,521.2366980741823,46.46055032096962,53.53944967903038,6.091278781808423,True,True
2026-01-03 08:00:00,547.1147928607975,42.14753452320043,57.85246547679957,6.851274270229371,True,True
2026-01-03 09:00:00,551.730801450946,41.37819975817566,58.62180024182434,6.657568282014112,True,True
2026-01-03 10:00:00,530.3087574276079,44.94854042873201,55.05145957126799,6.14393479279066,True,True
2026-01-03 11:00:00,458.03527015390284,56.99412164101619,43.00587835898381,5.115812037162247,False,True
2026-01-03 12:00:00,458.1682406333111,56.971959894448155,43.028040105551845,5.5039916563459155,False,True
2026-01-03 13:00:00,406.9477854488609,65.50870242518985,34.49129757481015,4.556905534558053,False,True
2026-01-03 14:00:00,347.9284530145965,75.34525783090058,24.65474216909942,5.389150873798771,False,True
2026-01-03 15:00:00,424.42172156656795,62.59637973890534,37.40362026109466,4.737747434969002,False,True
2026-01-03 16:00:00,451.4998397269233,58.08336004551278,41.91663995448722,5.091368824530008,False,True
2026-01-03 17:00:00,519.783248945729,46.70279184237849,53.29720815762151,6.18861726198597,False,True
2026-01-03 18:00:00,564.9905134290207,39.16824776182989,60.83175223817011,6.111570605059173,True,True
2026-01-03 19:00:00,558.2764429538148,40.287259507697534,59.712740492302466,6.606586432956634,True,True
2026-01-03 20:00:00,591.8848172429452,34.68586379284246,65.31413620715753,6.229023177332583,True,True
2026-01-03 21:00:00,496.4235147522733,50.59608087462111,49.40391912537889,6.1664667432122755,True,True
2026-01-03 22:00:00,491.70909080878897,51.38181819853518,48.61818180146482,4.508282077131019,True,True
2026-01-03 23:00:00,537.2278949116663,43.79535084805561,56.20464915194439,7.0618469382833196,False,True
2026-01-04 00:00:00,448.68182333914547,58.55302944347576,41.44697055652424,5.340438182481628,False,True
2026-01-04 01:00:00,462.94916772557855,56.17513871240358,43.82486128759642,5.822710955411792,False,True
2026-01-04 02:00:00,473.4613085053713,54.42311524910479,45.57688475089521,6.477973581903308,False,True
2026-01-04 03:00:00,455.54753317046215,57.408744471589635,42.591255528410365,5.607614017032152,False,True
2026-01-04 04:00:00,482.39813020202024,52.933644966329965,47.066355033670035,5.489937373428923,False,True
2026-01-04 05:00:00,517.1581303852478,47.14031160245871,52.85968839754129,7.03795558003572,False,True
2026-01-04 06:00:00,519.567458203407,46.73875696609884,53.26124303390116,5.928006111966173,True,True
2026-01-04 07:00:00,573.7404012491468,37.7099331251422,62.2900668748578,7.36430949520665,True,True
2026-01-04 08:00:00,586.0409102685004,35.65984828858326,64.34015171141674,6.286627848102207,True,True
2026-01-04 09:00:00,553.9160914110578,41.01398476482371,58.98601523517629,5.86158953754363,True,True
2026-01-04 10:00:00,483.347863152202,52.77535614129967,47.22464385870033,6.13084812745756,True,True
2026-01-04 11:00:00,505.2176271513437,49.130395474776044,50.869604525223956,5.622873532931816,False,True
2026-01-04 12:00:00,381.1468146080905,69.80886423198491,30.191135768015087,5.31922765328162,False,True
2026-01-04 13:00:00,413.36302315651375,64.43949614058104,35.56050385941896,4.273803491662331,False,True
2026-01-04 14:00:00,438.9563228688832,60.173946188519466,39.826053811480534,4.749108712616669,False,True
2026-01-04 15:00:00,423.1004155036435,62.816597416059416,37.183402583940584,4.267439682488841,False,True
2026-01-04 16:00:00,538.8110422554182,43.531492957430295,56.468507042569705,6.575214742930056,False,True
2026-01-04 17:00:00,556.4358153464849,40.59403077558586,59.40596922441414,6.6903123822257005,False,True
2026-01-04 18:00:00,583.2222368147372,36.12962719754379,63.87037280245621,7.308959476961094,True,True
2026-01-04 19:00:00,631.3426683405175,28.109555276580412,71.89044472341959,7.584888824425306,True,True
2026-01-04 20:00:00,590.8782785887257,34.85362023521238,65.14637976478761,6.937279494512835,True,True
2026-01-04 21:00:00,577.4126423328202,37.097892944529974,62.902107055470026,6.812535528396828,True,True
2026-01-04 22:00:00,516.6606247343964,47.22322921093394,52.77677078906606,5.184196076204901,True,True
2026-01-04 23:00:00,470.97724666529916,54.83712555578347,45.16287444421653,5.508703574173546,False,True
2026-01-05 00:00:00,496.00827635130395,50.66528727478268,49.33471272521732,5.490334945338488,False,False
2026-01-05 01:00:00,510.2448993642912,48.292516772618136,51.707483227381864,6.234121168256412,False,False
2026-01-05 02:00:00,470.92922527767655,54.845129120387234,45.154870879612766,6.290614876787446,False,False
2026-01-05 03:00:00,546.1917510839645,42.30137481933925,57.69862518066075,6.25783702736778,False,False
2026-01-05 04:00:00,497.61160490790724,50.39806584868213,49.60193415131787,6.648202593969161,False,False
2026-01-05 05:00:00,544.6286486881592,42.5618918853068,57.4381081146932,7.124005449577612,False,False
2026-01-05 06:00:00,604.2191253418649,32.630145776355846,67.36985422364415,7.069631376137495,True,False
2026-01-05 07:00:00,610.1141086334308,31.647648561094876,68.35235143890512,7.726482876377477,True,False
2026-01-05 08:00:00,627.6299715948156,28.72833806753072,71.27166193246927,7.021961307535459,True,False
2026-01-05 09:00:00,608.2384988868336,31.960250185527737,68.03974981447226,7.030006463461084,True,False
2026-01-05 10:00:00,558.0998956724668,40.31668405458887,59.68331594541113,6.943258750393719,True,False
2026-01-05 11:00:00,567.2202056578446,38.79663239035923,61.20336760964077,6.915499016633922,False,False
2026-01-05 12:00:00,435.9384515045311,60.67692474924482,39.32307525075518,4.766612423569427,False,False
2026-01-05 13:00:00,413.20625082963574,64.46562486172738,35.53437513827262,4.746840565089081,False,False
2026-01-05 14:00:00,402.0762976608233,66.32061705652946,33.67938294347054,5.488707753799176,False,False
2026-01-05 15:00:00,516.4292504892696,47.26179158512173,52.73820841487827,6.879822467441522,False,False
2026-01-05 16:00:00,506.1126375654544,48.98122707242426,51.01877292757574,5.348252731813495,False,False
2026-01-05 17:00:00,534.2967154374621,44.283880760422974,55.716119239577026,6.715039039815803,False,False
2026-01-05 18:00:00,596.0333017091934,33.99444971513442,66.00555028486558,8.187441670221785,True,False
2026-01-05 19:00:00,700.135190241908,16.64413495968199,83.35586504031801,8.795652310489523,True,False
2026-01-05 20:00:00,626.9931267676692,28.834478872055136,71.16552112794486,7.5470891028267015,True,False
2026-01-05 21:00:00,553.1455675708116,41.142405404864725,58.857594595135275,7.39308900836881,True,False
2026-01-05 22:00:00,532.3032896973486,44.61611838377523,55.38388161622477,6.095542643188684,True,False
2026-01-05 23:00:00,519.9086696355366,46.681888394077234,53.318111605922766,5.380122973829202,False,False
2026-01-06 00:00:00,485.1480610865834,52.4753231522361,47.5246768477639,5.947378778919893,False,False
2026-01-06 01:00:00,485.4303219142315,52.428279680961424,47.571720319038576,6.210528769673838,False,False
2026-01-06 02:00:00,524.3339471060599,45.94434214899002,54.05565785100998,6.701377709494376,False,False
2026-01-06 03:00:00,494.4543627501771,50.92427287497048,49.07572712502952,5.374669736052974,False,False
2026-01-06 04:00:00,509.75757715019813,48.37373714163364,51.62626285836636,6.2719762674561395,False,False
2026-01-06 05:00:00,579.9570843396041,36.67381927673266,63.32618072326734,6.267774383225472,False,False
2026-01-06 06:00:00,565.8193668012458,39.030105533125706,60.969894466874294,5.930360466694805,True,False
2026-01-06 07:00:00,560.139586059976,39.97673565667067,60.02326434332933,6.915356770300397,True,False
2026-01-06 08:00:00,629.5427490836444,28.409541819392604,71.5904581806074,6.557714937882749,True,False
2026-01-06 09:00:00,605.099750148215,32.48337497529751,67.51662502470249,6.846196330683073,True,False
2026-01-06 10:00:00,516.5134712435914,47.24775479273477,52.75224520726523,6.645997077192515,True,False
2026-01-06 11:00:00,506.13868209627344,48.97688631728776,51.02311368271224,6.081086252799066,False,False
2026-01-06 12:00:00,440.5994286426221,59.90009522622965,40.09990477377035,4.449766321313852,False,False
2026-01-06 13:00:00,393.10104583102884,67.8164923614952,32.18350763850481,4.862810286176192,False,False
2026-01-06 14:00:00,409.44720396913976,65.09213267181005,34.90786732818995,5.344254684039507,False,False
2026-01-06 15:00:00,489.58728517419434,51.735452470967616,48.264547529032384,6.2039739094073845,False,False
2026-01-06 16:00:00,560.3245458307997,39.94590902820004,60.05409097179996,7.030276098321035,False,False
2026-01-06 17:00:00,603.4848792661052,32.75252012231581,67.24747987768419,6.793361756305519,False,False
2026-01-06 18:00:00,590.2406231104326,34.95989614826124,65.04010385173876,6.74916791029096,True,False
2026-01-06 19:00:00,670.5718028359018,21.571366194016363,78.42863380598364,7.591977314245618,True,False
2026-01-06 20:00:00,616.7407876018074,30.54320206636544,69.45679793363456,7.370686433792157,True,False
2026-01-06 21:00:00,529.2267240812856,45.12887931978573,54.87112068021427,6.182048021204377,True,False
2026-01-06 22:00:00,549.4881065748375,41.75198223752709,58.24801776247291,6.800285966418471,True,False
2026-01-06 23:00:00,483.0242720270703,52.829287995488286,47.170712004511714,5.963726574878434,False,False
2026-01-07 00:00:00,475.2063739289002,54.132271011849966,45.867728988150034,5.836549108578554,False,False
2026-01-07 01:00:00,483.488905822538,52.75184902957699,47.24815097042301,5.483826647819556,False,False
2026-01-07 02:00:00,542.9123959822044,42.84793400296593,57.15206599703407,6.004652588642846,False,False
2026-01-07 03:00:00,492.94102265799273,51.176496223667876,48.823503776332124,5.4061779720448895,False,False
2026-01-07 04:00:00,514.387701932146,47.602049677975664,52.397950322024336,5.813909059129717,False,False
2026-01-07 05:00:00,570.1775208836887,38.30374651938523,61.69625348061477,6.297271543812793,False,False
2026-01-07 06:00:00,588.9150434438544,35.18082609269093,64.81917390730908,7.645043146264971,True,False
2026-01-07 07:00:00,645.452790469808,25.75786825503201,74.24213174496799,8.019510473791945,True,False
2026-01-07 08:00:00,618.0495731343132,30.325071144281136,69.67492885571886,6.460459887345563,True,False
2026-01-07 09:00:00,581.648186187946,36.39196896867567,63.60803103132433,6.660111981353376,True,False
2026-01-07 10:00:00,506.4169412313739,48.93050979477101,51.06949020522899,6.790206583647823,True,False
2026-01-07 11:00:00,478.0001004883162,53.66664991861396,46.33335008138604,5.480622679769652,False,False
2026-01-07 12:00:00,446.0307986804837,58.99486688658605,41.00513311341395,5.531410121293565,False,False
2026-01-07 13:00:00,454.0062225879912,57.66562956866813,42.33437043133187,5.178592337839864,False,False
2026-01-07 14:00:00,433.8805540145824,61.019907664236264,38.980092335763736,5.1853181544422435,False,False
2026-01-07 15:00:00,450.1807173717293,58.303213771378445,41.696786228621555,5.064085449980039,False,False
2026-01-07 16:00:00,559.847735078599,40.02537748690016,59.97462251309984,6.147498308651023,False,False
2026-01-07 17:00:00,532.7332861519444,44.54445230800926,55.45554769199074,6.917146247185098,False,False
2026-01-07 18:00:00,565.4607246256593,39.08987922905679,60.91012077094321,7.51628387396413,True,False
2026-01-07 19:00:00,567.5241834351599,38.74596942747335,61.25403057252665,6.866257582799176,True,False
2026-01-07 20:00:00,620.4205909099157,29.929901515014045,70.07009848498595,7.343820479508715,True,False
2026-01-07 21:00:00,520.5093806170792,46.58176989715347,53.41823010284653,5.822632147985072,True,False
2026-01-07 22:00:00,581.3012974269517,36.44978376217472,63.55021623782528,7.152330529651392,True,False
2026-01-07 23:00:00,515.4070247976973,47.43216253371712,52.56783746628288,5.916792930204216,False,False
2026-01-08 00:00:00,498.4129198971695,50.26451335047175,49.73548664952825,5.314587816513012,False,False
2026-01-08 01:00:00,479.9254138420159,53.345764359664,46.654235640336,5.588268652180434,False,False
2026-01-08 02:00:00,500.0138654141226,49.99768909764622,50.00231090235378,6.040327510186189,False,False
2026-01-08 03:00:00,523.2586886012365,46.123551899793924,53.876448100206076,5.958850795645772,False,False
2026-01-08 04:00:00,502.55716875852494,49.57380520691251,50.42619479308749,6.685725593668929,False,False
2026-01-08 05:00:00,528.1438098075199,45.30936503208002,54.69063496791998,5.556744169101075,False,False
2026-01-08 06:00:00,569.9566611559667,38.34055647400555,61.65944352599445,7.196177952984768,True,False
2026-01-08 07:00:00,632.4002248142558,27.9332958642907,72.0667041357093,7.485599042958936,True,False
2026-01-08 08:00:00,589.8670933339785,35.02215111100359,64.97784888899642,7.197758919905879,True,False
2026-01-08 09:00:00,560.0174230958245,39.997096150695924,60.002903849304076,6.43745594582405,True,False
2026-01-08 10:00:00,521.451831180829,46.424694803195166,53.575305196804834,6.080050777754795,True,False
2026-01-08 11:00:00,487.2749316018336,52.12084473302774,47.87915526697226,5.6867057204621805,False,False
2026-01-08 12:00:00,484.6565324583287,52.55724459027855,47.44275540972145,6.0418786928790285,False,False
2026-01-08 13:00:00,420.6026990943467,63.23288348427556,36.76711651572444,5.590364802415215,False,False
2026-01-08 14:00:00,422.3907735673647,62.93487107210588,37.06512892789412,6.057150189035262,False,False
2026-01-08 15:00:00,486.3451279326092,52.27581201123179,47.72418798876821,6.380552378125863,False,False
2026-01-08 16:00:00,519.4809583177569,46.75317361370719,53.24682638629281,5.2704142651556385,False,False
